[2026-04-02T21:09:55.207+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-04-02T21:09:56.707+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081345.json -> /tmp/minio_downloads/1775081345.json
[2026-04-02T21:09:56.710+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081353.json -> /tmp/minio_downloads/1775081353.json
[2026-04-02T21:09:56.713+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081360.json -> /tmp/minio_downloads/1775081360.json
[2026-04-02T21:09:56.715+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081367.json -> /tmp/minio_downloads/1775081367.json
[2026-04-02T21:09:56.718+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081375.json -> /tmp/minio_downloads/1775081375.json
[2026-04-02T21:09:56.722+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081382.json -> /tmp/minio_downloads/1775081382.json
[2026-04-02T21:09:56.727+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081390.json -> /tmp/minio_downloads/1775081390.json
[2026-04-02T21:09:56.731+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081397.json -> /tmp/minio_downloads/1775081397.json
[2026-04-02T21:09:56.736+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081405.json -> /tmp/minio_downloads/1775081405.json
[2026-04-02T21:09:56.740+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081412.json -> /tmp/minio_downloads/1775081412.json
[2026-04-02T21:09:56.742+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081420.json -> /tmp/minio_downloads/1775081420.json
[2026-04-02T21:09:56.745+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081427.json -> /tmp/minio_downloads/1775081427.json
[2026-04-02T21:09:56.748+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081434.json -> /tmp/minio_downloads/1775081434.json
[2026-04-02T21:09:56.750+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081441.json -> /tmp/minio_downloads/1775081441.json
[2026-04-02T21:09:56.753+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081449.json -> /tmp/minio_downloads/1775081449.json
[2026-04-02T21:09:56.756+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081456.json -> /tmp/minio_downloads/1775081456.json
[2026-04-02T21:09:56.758+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081463.json -> /tmp/minio_downloads/1775081463.json
[2026-04-02T21:09:56.761+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081471.json -> /tmp/minio_downloads/1775081471.json
[2026-04-02T21:09:56.764+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081478.json -> /tmp/minio_downloads/1775081478.json
[2026-04-02T21:09:56.767+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081485.json -> /tmp/minio_downloads/1775081485.json
[2026-04-02T21:09:56.769+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081493.json -> /tmp/minio_downloads/1775081493.json
[2026-04-02T21:09:56.772+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081500.json -> /tmp/minio_downloads/1775081500.json
[2026-04-02T21:09:56.775+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081508.json -> /tmp/minio_downloads/1775081508.json
[2026-04-02T21:09:56.777+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081515.json -> /tmp/minio_downloads/1775081515.json
[2026-04-02T21:09:56.780+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081522.json -> /tmp/minio_downloads/1775081522.json
[2026-04-02T21:09:56.783+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081530.json -> /tmp/minio_downloads/1775081530.json
[2026-04-02T21:09:56.785+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081537.json -> /tmp/minio_downloads/1775081537.json
[2026-04-02T21:09:56.788+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081545.json -> /tmp/minio_downloads/1775081545.json
[2026-04-02T21:09:56.791+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081552.json -> /tmp/minio_downloads/1775081552.json
[2026-04-02T21:09:56.794+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081560.json -> /tmp/minio_downloads/1775081560.json
[2026-04-02T21:09:56.797+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081567.json -> /tmp/minio_downloads/1775081567.json
[2026-04-02T21:09:56.799+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081574.json -> /tmp/minio_downloads/1775081574.json
[2026-04-02T21:09:56.801+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081582.json -> /tmp/minio_downloads/1775081582.json
[2026-04-02T21:09:56.804+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081589.json -> /tmp/minio_downloads/1775081589.json
[2026-04-02T21:09:56.806+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081597.json -> /tmp/minio_downloads/1775081597.json
[2026-04-02T21:09:56.808+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081604.json -> /tmp/minio_downloads/1775081604.json
[2026-04-02T21:09:56.811+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081612.json -> /tmp/minio_downloads/1775081612.json
[2026-04-02T21:09:56.814+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081619.json -> /tmp/minio_downloads/1775081619.json
[2026-04-02T21:09:56.817+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081627.json -> /tmp/minio_downloads/1775081627.json
[2026-04-02T21:09:56.819+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081634.json -> /tmp/minio_downloads/1775081634.json
[2026-04-02T21:09:56.822+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081642.json -> /tmp/minio_downloads/1775081642.json
[2026-04-02T21:09:56.825+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081649.json -> /tmp/minio_downloads/1775081649.json
[2026-04-02T21:09:56.827+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081657.json -> /tmp/minio_downloads/1775081657.json
[2026-04-02T21:09:56.830+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081664.json -> /tmp/minio_downloads/1775081664.json
[2026-04-02T21:09:56.832+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081671.json -> /tmp/minio_downloads/1775081671.json
[2026-04-02T21:09:56.835+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081679.json -> /tmp/minio_downloads/1775081679.json
[2026-04-02T21:09:56.839+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081686.json -> /tmp/minio_downloads/1775081686.json
[2026-04-02T21:09:56.841+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081694.json -> /tmp/minio_downloads/1775081694.json
[2026-04-02T21:09:56.843+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081701.json -> /tmp/minio_downloads/1775081701.json
[2026-04-02T21:09:56.845+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081709.json -> /tmp/minio_downloads/1775081709.json
[2026-04-02T21:09:56.848+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081717.json -> /tmp/minio_downloads/1775081717.json
[2026-04-02T21:09:56.850+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081724.json -> /tmp/minio_downloads/1775081724.json
[2026-04-02T21:09:56.852+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081731.json -> /tmp/minio_downloads/1775081731.json
[2026-04-02T21:09:56.855+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081739.json -> /tmp/minio_downloads/1775081739.json
[2026-04-02T21:09:56.857+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081746.json -> /tmp/minio_downloads/1775081746.json
[2026-04-02T21:09:56.859+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081754.json -> /tmp/minio_downloads/1775081754.json
[2026-04-02T21:09:56.862+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081761.json -> /tmp/minio_downloads/1775081761.json
[2026-04-02T21:09:56.864+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081768.json -> /tmp/minio_downloads/1775081768.json
[2026-04-02T21:09:56.866+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081776.json -> /tmp/minio_downloads/1775081776.json
[2026-04-02T21:09:56.871+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081783.json -> /tmp/minio_downloads/1775081783.json
[2026-04-02T21:09:56.876+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081790.json -> /tmp/minio_downloads/1775081790.json
[2026-04-02T21:09:56.882+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081797.json -> /tmp/minio_downloads/1775081797.json
[2026-04-02T21:09:56.887+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081805.json -> /tmp/minio_downloads/1775081805.json
[2026-04-02T21:09:56.895+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081812.json -> /tmp/minio_downloads/1775081812.json
[2026-04-02T21:09:56.902+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081820.json -> /tmp/minio_downloads/1775081820.json
[2026-04-02T21:09:56.907+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081827.json -> /tmp/minio_downloads/1775081827.json
[2026-04-02T21:09:56.910+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081834.json -> /tmp/minio_downloads/1775081834.json
[2026-04-02T21:09:56.913+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081842.json -> /tmp/minio_downloads/1775081842.json
[2026-04-02T21:09:56.916+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081849.json -> /tmp/minio_downloads/1775081849.json
[2026-04-02T21:09:56.918+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081856.json -> /tmp/minio_downloads/1775081856.json
[2026-04-02T21:09:56.920+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081864.json -> /tmp/minio_downloads/1775081864.json
[2026-04-02T21:09:56.923+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081871.json -> /tmp/minio_downloads/1775081871.json
[2026-04-02T21:09:56.926+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081878.json -> /tmp/minio_downloads/1775081878.json
[2026-04-02T21:09:56.928+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081886.json -> /tmp/minio_downloads/1775081886.json
[2026-04-02T21:09:56.931+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081893.json -> /tmp/minio_downloads/1775081893.json
[2026-04-02T21:09:56.933+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081900.json -> /tmp/minio_downloads/1775081900.json
[2026-04-02T21:09:56.936+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081908.json -> /tmp/minio_downloads/1775081908.json
[2026-04-02T21:09:56.938+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081915.json -> /tmp/minio_downloads/1775081915.json
[2026-04-02T21:09:56.941+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081923.json -> /tmp/minio_downloads/1775081923.json
[2026-04-02T21:09:56.943+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081930.json -> /tmp/minio_downloads/1775081930.json
[2026-04-02T21:09:56.946+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081937.json -> /tmp/minio_downloads/1775081937.json
[2026-04-02T21:09:56.949+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081945.json -> /tmp/minio_downloads/1775081945.json
[2026-04-02T21:09:56.951+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081952.json -> /tmp/minio_downloads/1775081952.json
[2026-04-02T21:09:56.953+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081959.json -> /tmp/minio_downloads/1775081959.json
[2026-04-02T21:09:56.956+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081967.json -> /tmp/minio_downloads/1775081967.json
[2026-04-02T21:09:56.958+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081974.json -> /tmp/minio_downloads/1775081974.json
[2026-04-02T21:09:56.961+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081981.json -> /tmp/minio_downloads/1775081981.json
[2026-04-02T21:09:56.963+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081989.json -> /tmp/minio_downloads/1775081989.json
[2026-04-02T21:09:56.966+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081996.json -> /tmp/minio_downloads/1775081996.json
[2026-04-02T21:09:56.968+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082004.json -> /tmp/minio_downloads/1775082004.json
[2026-04-02T21:09:56.971+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082012.json -> /tmp/minio_downloads/1775082012.json
[2026-04-02T21:09:56.974+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082019.json -> /tmp/minio_downloads/1775082019.json
[2026-04-02T21:09:56.976+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082027.json -> /tmp/minio_downloads/1775082027.json
[2026-04-02T21:09:56.979+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082034.json -> /tmp/minio_downloads/1775082034.json
[2026-04-02T21:09:56.981+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082042.json -> /tmp/minio_downloads/1775082042.json
[2026-04-02T21:09:56.984+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082049.json -> /tmp/minio_downloads/1775082049.json
[2026-04-02T21:09:56.986+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082057.json -> /tmp/minio_downloads/1775082057.json
[2026-04-02T21:09:56.988+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082064.json -> /tmp/minio_downloads/1775082064.json
[2026-04-02T21:09:56.991+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082072.json -> /tmp/minio_downloads/1775082072.json
[2026-04-02T21:09:56.993+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082079.json -> /tmp/minio_downloads/1775082079.json
[2026-04-02T21:09:56.995+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082086.json -> /tmp/minio_downloads/1775082086.json
[2026-04-02T21:09:56.997+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082094.json -> /tmp/minio_downloads/1775082094.json
[2026-04-02T21:09:56.999+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082101.json -> /tmp/minio_downloads/1775082101.json
[2026-04-02T21:09:57.002+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082109.json -> /tmp/minio_downloads/1775082109.json
[2026-04-02T21:09:57.005+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082116.json -> /tmp/minio_downloads/1775082116.json
[2026-04-02T21:09:57.007+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775082124.json -> /tmp/minio_downloads/1775082124.json
[2026-04-02T21:09:57.009+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163638.json -> /tmp/minio_downloads/1775163638.json
[2026-04-02T21:09:57.012+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163645.json -> /tmp/minio_downloads/1775163645.json
[2026-04-02T21:09:57.020+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163653.json -> /tmp/minio_downloads/1775163653.json
[2026-04-02T21:09:57.027+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163661.json -> /tmp/minio_downloads/1775163661.json
[2026-04-02T21:09:57.037+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163669.json -> /tmp/minio_downloads/1775163669.json
[2026-04-02T21:09:57.074+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163676.json -> /tmp/minio_downloads/1775163676.json
[2026-04-02T21:09:57.085+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163684.json -> /tmp/minio_downloads/1775163684.json
[2026-04-02T21:09:57.089+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163692.json -> /tmp/minio_downloads/1775163692.json
[2026-04-02T21:09:57.093+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163700.json -> /tmp/minio_downloads/1775163700.json
[2026-04-02T21:09:57.098+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163707.json -> /tmp/minio_downloads/1775163707.json
[2026-04-02T21:09:57.105+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163715.json -> /tmp/minio_downloads/1775163715.json
[2026-04-02T21:09:57.112+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163723.json -> /tmp/minio_downloads/1775163723.json
[2026-04-02T21:09:57.124+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163731.json -> /tmp/minio_downloads/1775163731.json
[2026-04-02T21:09:57.131+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163738.json -> /tmp/minio_downloads/1775163738.json
[2026-04-02T21:09:57.135+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163746.json -> /tmp/minio_downloads/1775163746.json
[2026-04-02T21:09:57.139+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163753.json -> /tmp/minio_downloads/1775163753.json
[2026-04-02T21:09:57.142+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163761.json -> /tmp/minio_downloads/1775163761.json
[2026-04-02T21:09:57.146+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163769.json -> /tmp/minio_downloads/1775163769.json
[2026-04-02T21:09:57.151+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163776.json -> /tmp/minio_downloads/1775163776.json
[2026-04-02T21:09:57.154+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163784.json -> /tmp/minio_downloads/1775163784.json
[2026-04-02T21:09:57.157+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163792.json -> /tmp/minio_downloads/1775163792.json
[2026-04-02T21:09:57.162+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163799.json -> /tmp/minio_downloads/1775163799.json
[2026-04-02T21:09:57.170+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163807.json -> /tmp/minio_downloads/1775163807.json
[2026-04-02T21:09:57.175+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163814.json -> /tmp/minio_downloads/1775163814.json
[2026-04-02T21:09:57.178+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163822.json -> /tmp/minio_downloads/1775163822.json
[2026-04-02T21:09:57.182+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163830.json -> /tmp/minio_downloads/1775163830.json
[2026-04-02T21:09:57.185+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163837.json -> /tmp/minio_downloads/1775163837.json
[2026-04-02T21:09:57.188+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163845.json -> /tmp/minio_downloads/1775163845.json
[2026-04-02T21:09:57.190+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163853.json -> /tmp/minio_downloads/1775163853.json
[2026-04-02T21:09:57.193+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163860.json -> /tmp/minio_downloads/1775163860.json
[2026-04-02T21:09:57.196+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163868.json -> /tmp/minio_downloads/1775163868.json
[2026-04-02T21:09:57.198+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163876.json -> /tmp/minio_downloads/1775163876.json
[2026-04-02T21:09:57.201+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163884.json -> /tmp/minio_downloads/1775163884.json
[2026-04-02T21:09:57.203+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163891.json -> /tmp/minio_downloads/1775163891.json
[2026-04-02T21:09:57.206+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163899.json -> /tmp/minio_downloads/1775163899.json
[2026-04-02T21:09:57.208+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163907.json -> /tmp/minio_downloads/1775163907.json
[2026-04-02T21:09:57.211+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163915.json -> /tmp/minio_downloads/1775163915.json
[2026-04-02T21:09:57.214+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163922.json -> /tmp/minio_downloads/1775163922.json
[2026-04-02T21:09:57.217+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163930.json -> /tmp/minio_downloads/1775163930.json
[2026-04-02T21:09:57.219+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163937.json -> /tmp/minio_downloads/1775163937.json
[2026-04-02T21:09:57.222+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163945.json -> /tmp/minio_downloads/1775163945.json
[2026-04-02T21:09:57.224+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163953.json -> /tmp/minio_downloads/1775163953.json
[2026-04-02T21:09:57.227+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163961.json -> /tmp/minio_downloads/1775163961.json
[2026-04-02T21:09:57.230+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163969.json -> /tmp/minio_downloads/1775163969.json
[2026-04-02T21:09:57.232+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775163977.json -> /tmp/minio_downloads/1775163977.json
[2026-04-02T21:09:57.234+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081248.json -> /tmp/minio_downloads/1775081248.json
[2026-04-02T21:09:57.237+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081256.json -> /tmp/minio_downloads/1775081256.json
[2026-04-02T21:09:57.239+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081263.json -> /tmp/minio_downloads/1775081263.json
[2026-04-02T21:09:57.242+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081271.json -> /tmp/minio_downloads/1775081271.json
[2026-04-02T21:09:57.245+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081278.json -> /tmp/minio_downloads/1775081278.json
[2026-04-02T21:09:57.248+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081286.json -> /tmp/minio_downloads/1775081286.json
[2026-04-02T21:09:57.250+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081293.json -> /tmp/minio_downloads/1775081293.json
[2026-04-02T21:09:57.253+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081300.json -> /tmp/minio_downloads/1775081300.json
[2026-04-02T21:09:57.255+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081308.json -> /tmp/minio_downloads/1775081308.json
[2026-04-02T21:09:57.258+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081316.json -> /tmp/minio_downloads/1775081316.json
[2026-04-02T21:09:57.260+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081323.json -> /tmp/minio_downloads/1775081323.json
[2026-04-02T21:09:57.263+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081330.json -> /tmp/minio_downloads/1775081330.json
[2026-04-02T21:09:57.266+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081338.json -> /tmp/minio_downloads/1775081338.json
[2026-04-02T21:09:57.268+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081345.json -> /tmp/minio_downloads/1775081345.json
[2026-04-02T21:09:57.271+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081352.json -> /tmp/minio_downloads/1775081352.json
[2026-04-02T21:09:57.273+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081360.json -> /tmp/minio_downloads/1775081360.json
[2026-04-02T21:09:57.275+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081367.json -> /tmp/minio_downloads/1775081367.json
[2026-04-02T21:09:57.278+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081374.json -> /tmp/minio_downloads/1775081374.json
[2026-04-02T21:09:57.281+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081382.json -> /tmp/minio_downloads/1775081382.json
[2026-04-02T21:09:57.284+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081390.json -> /tmp/minio_downloads/1775081390.json
[2026-04-02T21:09:57.287+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081397.json -> /tmp/minio_downloads/1775081397.json
[2026-04-02T21:09:57.289+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081404.json -> /tmp/minio_downloads/1775081404.json
[2026-04-02T21:09:57.291+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081412.json -> /tmp/minio_downloads/1775081412.json
[2026-04-02T21:09:57.294+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081419.json -> /tmp/minio_downloads/1775081419.json
[2026-04-02T21:09:57.297+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081426.json -> /tmp/minio_downloads/1775081426.json
[2026-04-02T21:09:57.299+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081434.json -> /tmp/minio_downloads/1775081434.json
[2026-04-02T21:09:57.302+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081441.json -> /tmp/minio_downloads/1775081441.json
[2026-04-02T21:09:57.304+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081448.json -> /tmp/minio_downloads/1775081448.json
[2026-04-02T21:09:57.307+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081456.json -> /tmp/minio_downloads/1775081456.json
[2026-04-02T21:09:57.310+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081463.json -> /tmp/minio_downloads/1775081463.json
[2026-04-02T21:09:57.313+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081471.json -> /tmp/minio_downloads/1775081471.json
[2026-04-02T21:09:57.315+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081478.json -> /tmp/minio_downloads/1775081478.json
[2026-04-02T21:09:57.317+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081485.json -> /tmp/minio_downloads/1775081485.json
[2026-04-02T21:09:57.319+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081492.json -> /tmp/minio_downloads/1775081492.json
[2026-04-02T21:09:57.322+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081500.json -> /tmp/minio_downloads/1775081500.json
[2026-04-02T21:09:57.325+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081507.json -> /tmp/minio_downloads/1775081507.json
[2026-04-02T21:09:57.327+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081515.json -> /tmp/minio_downloads/1775081515.json
[2026-04-02T21:09:57.329+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081522.json -> /tmp/minio_downloads/1775081522.json
[2026-04-02T21:09:57.332+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081530.json -> /tmp/minio_downloads/1775081530.json
[2026-04-02T21:09:57.335+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081537.json -> /tmp/minio_downloads/1775081537.json
[2026-04-02T21:09:57.337+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081544.json -> /tmp/minio_downloads/1775081544.json
[2026-04-02T21:09:57.340+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1775081552.json -> /tmp/minio_downloads/1775081552.json
